Timestamp,Total Consumption (kW),Active Devices
2024-06-23 15:30:00,4.0,"Washing Machine, Microwave, TV, Lighting, Refrigerator"
2024-06-23 15:40:00,4.5,"Washing Machine, TV, Oven, Lighting, Computer"
2024-06-23 15:50:00,2.3,"Oven, Computer, Lighting"
2024-06-23 16:00:00,5.3,"Washing Machine, Microwave, Oven, Refrigerator, Computer, TV"
2024-06-23 16:10:00,3.8,"Oven, Refrigerator, Lighting, Computer, TV, Microwave"
2024-06-23 16:20:00,3.5,"Washing Machine, Refrigerator, Microwave, TV"
2024-06-23 16:30:00,3.7,"Oven, Computer, TV, Lighting, Microwave"
2024-06-23 16:40:00,3.5,"Oven, Computer, Microwave, Lighting"
2024-06-23 16:50:00,4.1,"Computer, Washing Machine, Refrigerator, Oven, TV"
2024-06-23 17:00:00,5.6,"Oven, Lighting, Computer, Microwave, Washing Machine, Refrigerator"
2024-06-23 17:10:00,2.1,"Refrigerator, Oven, Lighting"
2024-06-23 17:20:00,3.1,"Microwave, Refrigerator, Oven, Computer"
2024-06-23 17:30:00,4.1,"Lighting, Microwave, Refrigerator, Computer, Washing Machine"
2024-06-23 17:40:00,0.9,"Computer, Refrigerator, Lighting"
2024-06-23 17:50:00,5.0,"TV, Refrigerator, Washing Machine, Microwave, Oven"
2024-06-23 18:00:00,4.1,"Oven, Computer, TV, Washing Machine, Refrigerator"
2024-06-23 18:10:00,2.6,"TV, Washing Machine, Computer, Refrigerator"
2024-06-23 18:20:00,2.3,"Refrigerator, Oven, Lighting, TV"
2024-06-23 18:30:00,1.8,"Computer, Microwave, Refrigerator, TV"
2024-06-23 18:40:00,5.3,"Microwave, Refrigerator, Oven, Washing Machine, TV, Computer"
2024-06-23 18:50:00,0.7,"Lighting, TV"
2024-06-23 19:00:00,1.5,Oven
2024-06-23 19:10:00,0.4,"Computer, Refrigerator"
2024-06-23 19:20:00,5.5,"Refrigerator, TV, Lighting, Oven, Microwave, Washing Machine"
2024-06-23 19:30:00,1.9,"Microwave, TV, Lighting"
2024-06-23 19:40:00,5.5,"Oven, Washing Machine, TV, Lighting, Refrigerator, Microwave"
2024-06-23 19:50:00,1.2,Microwave
2024-06-23 20:00:00,0.6,"Lighting, Refrigerator"
2024-06-23 20:10:00,4.5,"Lighting, TV, Oven, Computer, Washing Machine"
2024-06-23 20:20:00,3.0,"Microwave, Oven, Computer"
2024-06-23 20:30:00,0.5,Lighting
2024-06-23 20:40:00,5.7,"TV, Washing Machine, Lighting, Computer, Oven, Microwave"
2024-06-23 20:50:00,2.1,"Computer, Refrigerator, Oven, TV"
2024-06-23 21:00:00,3.1,"Computer, Refrigerator, TV, Washing Machine, Lighting"
2024-06-23 21:10:00,2.5,"Lighting, Washing Machine"
2024-06-23 21:20:00,5.8,"Refrigerator, Computer, Lighting, Washing Machine, Microwave, TV, Oven"
2024-06-23 21:30:00,1.5,"Computer, Microwave"
2024-06-23 21:40:00,2.2,"Oven, Lighting, TV"
2024-06-23 21:50:00,5.8,"Microwave, Computer, Lighting, Oven, Washing Machine, Refrigerator, TV"
2024-06-23 22:00:00,5.3,"Microwave, Refrigerator, TV, Washing Machine, Computer, Oven"
2024-06-23 22:10:00,5.8,"TV, Washing Machine, Oven, Lighting, Microwave, Computer, Refrigerator"
2024-06-23 22:20:00,3.4,"Washing Machine, TV, Microwave"
2024-06-23 22:30:00,2.0,"Microwave, Lighting, TV, Refrigerator"
2024-06-23 22:40:00,5.8,"Computer, Washing Machine, Oven, TV, Microwave, Refrigerator, Lighting"
2024-06-23 22:50:00,3.8,"TV, Refrigerator, Microwave, Lighting, Oven, Computer"
2024-06-23 23:00:00,5.8,"Computer, Washing Machine, Lighting, Oven, Microwave, Refrigerator, TV"
2024-06-23 23:10:00,5.0,"Refrigerator, Microwave, Oven, TV, Washing Machine"
2024-06-23 23:20:00,3.1,"Computer, Washing Machine, Refrigerator, Lighting, TV"
2024-06-23 23:30:00,0.3,Computer
2024-06-23 23:40:00,2.4,"Lighting, Refrigerator, Computer, Oven"
2024-06-23 23:50:00,2.0,"Microwave, Lighting, Computer"
2024-06-24 00:00:00,0.5,Lighting
2024-06-24 00:10:00,0.2,TV
2024-06-24 00:20:00,4.3,"TV, Refrigerator, Lighting, Washing Machine, Oven"
2024-06-24 00:30:00,4.4,"Lighting, Washing Machine, Refrigerator, Computer, Oven"
2024-06-24 00:40:00,3.2,"Oven, Microwave, TV, Computer"
2024-06-24 00:50:00,3.0,"TV, Refrigerator, Oven, Microwave"
2024-06-24 01:00:00,0.5,Lighting
2024-06-24 01:10:00,5.6,"Washing Machine, Lighting, Microwave, Oven, Computer, Refrigerator"
2024-06-24 01:20:00,5.6,"Computer, Oven, Refrigerator, Microwave, Lighting, Washing Machine"
2024-06-24 01:30:00,3.9,"TV, Lighting, Microwave, Washing Machine"
2024-06-24 01:40:00,1.9,"Refrigerator, Oven, Computer"
2024-06-24 01:50:00,5.2,"Microwave, Computer, Washing Machine, TV, Oven"
2024-06-24 02:00:00,5.8,"TV, Washing Machine, Refrigerator, Computer, Lighting, Microwave, Oven"
2024-06-24 02:10:00,4.6,"Washing Machine, TV, Refrigerator, Computer, Oven, Lighting"
2024-06-24 02:20:00,3.7,"Lighting, Oven, Microwave, TV, Computer"
2024-06-24 02:30:00,5.7,"Computer, TV, Lighting, Microwave, Oven, Washing Machine"
2024-06-24 02:40:00,3.2,"Oven, Microwave, Lighting"
2024-06-24 02:50:00,2.3,"Computer, Lighting, Oven"
2024-06-24 03:00:00,5.8,"TV, Washing Machine, Oven, Lighting, Refrigerator, Computer, Microwave"
2024-06-24 03:10:00,5.8,"Microwave, TV, Washing Machine, Refrigerator, Oven, Lighting, Computer"
2024-06-24 03:20:00,2.9,"Washing Machine, Lighting, Refrigerator, Computer"
2024-06-24 03:30:00,5.2,"Microwave, Washing Machine, Oven, Lighting"
2024-06-24 03:40:00,4.3,"Washing Machine, Computer, Oven, Lighting"
2024-06-24 03:50:00,0.3,Computer
2024-06-24 04:00:00,1.6,"Oven, Refrigerator"
2024-06-24 04:10:00,5.8,"Oven, Lighting, Washing Machine, TV, Refrigerator, Computer, Microwave"
2024-06-24 04:20:00,0.1,Refrigerator
2024-06-24 04:30:00,2.3,"Computer, Washing Machine"
2024-06-24 04:40:00,4.2,"Computer, TV, Washing Machine, Microwave, Lighting"
2024-06-24 04:50:00,5.2,"Microwave, Oven, TV, Computer, Washing Machine"
2024-06-24 05:00:00,5.3,"Computer, Oven, TV, Microwave, Washing Machine, Refrigerator"
2024-06-24 05:10:00,5.7,"Washing Machine, Lighting, Microwave, Oven, Computer, TV"
2024-06-24 05:20:00,5.1,"Refrigerator, Microwave, Computer, Washing Machine, Oven"
2024-06-24 05:30:00,2.0,Washing Machine
2024-06-24 05:40:00,0.3,Computer
2024-06-24 05:50:00,1.8,"Computer, Microwave, Refrigerator, TV"
2024-06-24 06:00:00,5.8,"Computer, Refrigerator, Oven, Lighting, TV, Washing Machine, Microwave"
2024-06-24 06:10:00,2.0,Washing Machine
2024-06-24 06:20:00,2.9,"Refrigerator, Lighting, Computer, Washing Machine"
2024-06-24 06:30:00,1.8,"Computer, Oven"
2024-06-24 06:40:00,3.2,"Microwave, TV, Computer, Oven"
2024-06-24 06:50:00,1.2,Microwave
2024-06-24 07:00:00,1.5,Oven
2024-06-24 07:10:00,5.8,"Lighting, Washing Machine, Oven, TV, Refrigerator, Microwave, Computer"
2024-06-24 07:20:00,2.3,"Refrigerator, Microwave, Lighting, TV, Computer"
2024-06-24 07:30:00,3.9,"TV, Microwave, Lighting, Washing Machine"
2024-06-24 07:40:00,1.5,Oven
2024-06-24 07:50:00,1.7,"Lighting, Microwave"
2024-06-24 08:00:00,3.8,"Computer, Microwave, TV, Refrigerator, Lighting, Oven"
2024-06-24 08:10:00,2.9,"Lighting, Refrigerator, Computer, Washing Machine"
2024-06-24 08:20:00,5.6,"Oven, Refrigerator, Microwave, Lighting, Washing Machine, Computer"
2024-06-24 08:30:00,2.0,Washing Machine
2024-06-24 08:40:00,3.8,"Computer, Oven, TV, Microwave, Lighting, Refrigerator"
2024-06-24 08:50:00,5.8,"Oven, Computer, Refrigerator, TV, Lighting, Washing Machine, Microwave"
2024-06-24 09:00:00,4.3,"Microwave, Refrigerator, Washing Machine, Computer, Lighting, TV"
2024-06-24 09:10:00,5.3,"Washing Machine, Computer, Oven, Refrigerator, TV, Microwave"
2024-06-24 09:20:00,5.8,"Lighting, Oven, Microwave, Washing Machine, Refrigerator, Computer, TV"
2024-06-24 09:30:00,5.8,"Oven, Computer, Refrigerator, TV, Washing Machine, Lighting, Microwave"
2024-06-24 09:40:00,4.9,"TV, Washing Machine, Oven, Microwave"
2024-06-24 09:50:00,0.5,Lighting
2024-06-24 10:00:00,0.2,TV
2024-06-24 10:10:00,5.3,"TV, Washing Machine, Oven, Microwave, Computer, Refrigerator"
2024-06-24 10:20:00,1.7,"Oven, TV"
2024-06-24 10:30:00,2.4,"Refrigerator, Computer, Oven, Lighting"
2024-06-24 10:40:00,3.8,"Computer, Refrigerator, TV, Microwave, Washing Machine"
2024-06-24 10:50:00,0.3,Computer
2024-06-24 11:00:00,4.3,"TV, Refrigerator, Oven, Lighting, Washing Machine"
2024-06-24 11:10:00,3.8,"Computer, Washing Machine, Microwave, TV, Refrigerator"
2024-06-24 11:20:00,2.3,"Washing Machine, TV, Refrigerator"
2024-06-24 11:30:00,2.7,"Washing Machine, Lighting, TV"
2024-06-24 11:40:00,3.8,"Microwave, Lighting, Computer, Refrigerator, TV, Oven"
2024-06-24 11:50:00,4.3,"Refrigerator, Computer, TV, Washing Machine, Microwave, Lighting"
2024-06-24 12:00:00,5.5,"Microwave, Washing Machine, TV, Oven, Refrigerator, Lighting"
2024-06-24 12:10:00,4.0,"Washing Machine, Oven, TV, Computer"
2024-06-24 12:20:00,5.6,"Lighting, Microwave, Computer, Refrigerator, Oven, Washing Machine"
2024-06-24 12:30:00,3.8,"TV, Microwave, Washing Machine, Computer, Refrigerator"
2024-06-24 12:40:00,5.3,"Oven, Computer, Refrigerator, Microwave, Washing Machine, TV"
2024-06-24 12:50:00,4.2,"Washing Machine, Lighting, Oven, TV"
2024-06-24 13:00:00,4.3,"Lighting, Washing Machine, Microwave, TV, Refrigerator, Computer"
2024-06-24 13:10:00,2.7,"Oven, Microwave"
2024-06-24 13:20:00,4.0,"Refrigerator, Washing Machine, TV, Lighting, Microwave"
2024-06-24 13:30:00,4.7,"Oven, Microwave, Washing Machine"
2024-06-24 13:40:00,1.5,Oven
2024-06-24 13:50:00,3.5,"Washing Machine, Oven"
2024-06-24 14:00:00,4.3,"Computer, Oven, Washing Machine, Lighting"
2024-06-24 14:10:00,1.3,"Refrigerator, Microwave"
2024-06-24 14:20:00,5.1,"Washing Machine, Refrigerator, Microwave, Computer, Oven"
2024-06-24 14:30:00,3.1,"Computer, Refrigerator, Lighting, TV, Washing Machine"
2024-06-24 14:40:00,4.3,"TV, Refrigerator, Lighting, Oven, Washing Machine"
2024-06-24 14:50:00,5.8,"Washing Machine, Computer, Microwave, TV, Refrigerator, Oven, Lighting"
2024-06-24 15:00:00,2.3,"Microwave, Lighting, Computer, TV, Refrigerator"
2024-06-24 15:10:00,0.5,Lighting
2024-06-24 15:20:00,1.8,"Computer, Oven"
2024-06-24 15:30:00,3.8,"Refrigerator, Washing Machine, Lighting, Microwave"
2024-06-24 15:40:00,1.2,Microwave
2024-06-24 15:50:00,3.4,"Washing Machine, Microwave, TV"
2024-06-24 16:00:00,4.7,"Oven, Microwave, Washing Machine"
2024-06-24 16:10:00,3.9,"Computer, Washing Machine, Oven, Refrigerator"
2024-06-24 16:20:00,0.4,"Computer, Refrigerator"
2024-06-24 16:30:00,2.0,Washing Machine
2024-06-24 16:40:00,5.5,"TV, Washing Machine, Microwave, Lighting, Oven, Refrigerator"
2024-06-24 16:50:00,5.8,"Washing Machine, Oven, Computer, Microwave, TV, Refrigerator, Lighting"
2024-06-24 17:00:00,1.8,"Refrigerator, Oven, TV"
2024-06-24 17:10:00,5.8,"Refrigerator, Computer, Oven, TV, Lighting, Washing Machine, Microwave"
2024-06-24 17:20:00,3.6,"Refrigerator, Computer, Microwave, Washing Machine"
2024-06-24 17:30:00,4.5,"Washing Machine, Lighting, TV, Computer, Oven"
2024-06-24 17:40:00,2.0,"TV, Computer, Oven"
2024-06-24 17:50:00,0.7,"TV, Lighting"
2024-06-24 18:00:00,5.8,"Washing Machine, Lighting, Oven, Refrigerator, Computer, TV, Microwave"
2024-06-24 18:10:00,5.8,"Microwave, Oven, Washing Machine, Refrigerator, TV, Computer, Lighting"
2024-06-24 18:20:00,5.8,"Microwave, TV, Oven, Washing Machine, Refrigerator, Computer, Lighting"
2024-06-24 18:30:00,5.7,"Lighting, Computer, Oven, TV, Washing Machine, Microwave"
2024-06-24 18:40:00,2.7,"Microwave, Oven"
2024-06-24 18:50:00,5.8,"Microwave, Lighting, Oven, TV, Computer, Refrigerator, Washing Machine"
2024-06-24 19:00:00,5.2,"Computer, Microwave, Oven, TV, Washing Machine"
2024-06-24 19:10:00,5.8,"Computer, Lighting, TV, Refrigerator, Microwave, Oven, Washing Machine"
2024-06-24 19:20:00,0.1,Refrigerator
2024-06-24 19:30:00,5.8,"Lighting, Oven, Washing Machine, Microwave, Refrigerator, TV, Computer"
2024-06-24 19:40:00,0.6,"Refrigerator, Lighting"
2024-06-24 19:50:00,0.6,"Lighting, Refrigerator"
2024-06-24 20:00:00,1.5,Oven
2024-06-24 20:10:00,5.8,"Computer, Washing Machine, Refrigerator, TV, Microwave, Oven, Lighting"
2024-06-24 20:20:00,1.5,Oven
2024-06-24 20:30:00,2.6,"Refrigerator, Washing Machine, Lighting"
2024-06-24 20:40:00,3.8,"Oven, Lighting, Computer, Refrigerator, Microwave, TV"
2024-06-24 20:50:00,1.9,"Oven, Refrigerator, Computer"
2024-06-24 21:00:00,3.3,"Microwave, Oven, Lighting, Refrigerator"
2024-06-24 21:10:00,3.8,"Oven, Refrigerator, TV, Washing Machine"
2024-06-24 21:20:00,4.6,"Refrigerator, Washing Machine, Oven, Computer, TV, Lighting"
2024-06-24 21:30:00,3.8,"Microwave, Computer, Lighting, Refrigerator, TV, Oven"
2024-06-24 21:40:00,4.1,"Oven, Washing Machine, Computer, Refrigerator, TV"
2024-06-24 21:50:00,1.9,"Computer, Oven, Refrigerator"
2024-06-24 22:00:00,5.8,"Washing Machine, Refrigerator, Oven, Lighting, Computer, Microwave, TV"
2024-06-24 22:10:00,4.8,"Washing Machine, Refrigerator, Oven, Microwave"
2024-06-24 22:20:00,0.1,Refrigerator
2024-06-24 22:30:00,3.7,"Washing Machine, TV, Oven"
2024-06-24 22:40:00,2.1,"Computer, Lighting, Microwave, Refrigerator"
2024-06-24 22:50:00,3.2,"Microwave, Washing Machine"
2024-06-24 23:00:00,5.8,"Lighting, TV, Refrigerator, Computer, Washing Machine, Oven, Microwave"
2024-06-24 23:10:00,5.8,"Washing Machine, Oven, Microwave, Lighting, Refrigerator, Computer, TV"
2024-06-24 23:20:00,5.8,"Washing Machine, TV, Oven, Lighting, Refrigerator, Computer, Microwave"
2024-06-24 23:30:00,4.2,"Washing Machine, Computer, Lighting, TV, Microwave"
2024-06-24 23:40:00,0.1,Refrigerator
2024-06-24 23:50:00,2.2,"TV, Washing Machine"
2024-06-25 00:00:00,2.3,"Oven, TV, Lighting, Refrigerator"
2024-06-25 00:10:00,5.5,"Microwave, Computer, Washing Machine, Lighting, Oven"
2024-06-25 00:20:00,3.8,"TV, Lighting, Computer, Microwave, Refrigerator, Oven"
2024-06-25 00:30:00,5.5,"Lighting, Refrigerator, Microwave, Washing Machine, TV, Oven"
2024-06-25 00:40:00,5.8,"Oven, Computer, Refrigerator, Lighting, TV, Washing Machine, Microwave"
2024-06-25 00:50:00,4.0,"Microwave, Refrigerator, Washing Machine, Lighting, TV"
2024-06-25 01:00:00,1.6,"Microwave, Computer, Refrigerator"
2024-06-25 01:10:00,2.2,"TV, Microwave, Computer, Lighting"
2024-06-25 01:20:00,0.2,TV
2024-06-25 01:30:00,2.0,"TV, Refrigerator, Lighting, Microwave"
2024-06-25 01:40:00,4.6,"TV, Lighting, Refrigerator, Oven, Washing Machine, Computer"
2024-06-25 01:50:00,5.8,"Computer, Oven, TV, Microwave, Lighting, Refrigerator, Washing Machine"
2024-06-25 02:00:00,5.3,"Lighting, Oven, Microwave, Washing Machine, Refrigerator"
2024-06-25 02:10:00,3.5,"Lighting, Refrigerator, Oven, TV, Microwave"
2024-06-25 02:20:00,5.5,"TV, Refrigerator, Oven, Washing Machine, Lighting, Microwave"
2024-06-25 02:30:00,5.8,"Microwave, Refrigerator, Lighting, Computer, TV, Oven, Washing Machine"
2024-06-25 02:40:00,2.8,"Computer, Lighting, Washing Machine"
2024-06-25 02:50:00,5.8,"Computer, Oven, Washing Machine, Refrigerator, Microwave, TV, Lighting"
2024-06-25 03:00:00,3.6,"Washing Machine, Computer, Refrigerator, Microwave"
2024-06-25 03:10:00,4.0,"Oven, TV, Washing Machine, Computer"
2024-06-25 03:20:00,5.5,"Microwave, TV, Washing Machine, Lighting, Refrigerator, Oven"
2024-06-25 03:30:00,4.5,"TV, Lighting, Oven, Computer, Washing Machine"
2024-06-25 03:40:00,3.7,"Oven, TV, Lighting, Microwave, Computer"
2024-06-25 03:50:00,5.8,"Oven, Washing Machine, Computer, Lighting, Refrigerator, Microwave, TV"
2024-06-25 04:00:00,5.8,"Microwave, Lighting, TV, Refrigerator, Washing Machine, Computer, Oven"
2024-06-25 04:10:00,5.8,"Oven, Washing Machine, Lighting, Computer, Microwave, Refrigerator, TV"
2024-06-25 04:20:00,5.8,"Computer, Microwave, Lighting, Oven, TV, Washing Machine, Refrigerator"
2024-06-25 04:30:00,5.5,"Refrigerator, Washing Machine, Lighting, TV, Microwave, Oven"
2024-06-25 04:40:00,5.3,"Oven, Computer, Microwave, Refrigerator, Washing Machine, TV"
2024-06-25 04:50:00,0.1,Refrigerator
2024-06-25 05:00:00,4.8,"Washing Machine, Oven, Microwave, Refrigerator"
2024-06-25 05:10:00,3.8,"Refrigerator, TV, Oven, Microwave, Computer, Lighting"
2024-06-25 05:20:00,5.3,"Oven, Microwave, Washing Machine, TV, Computer, Refrigerator"
2024-06-25 05:30:00,1.2,Microwave
2024-06-25 05:40:00,0.1,Refrigerator
2024-06-25 05:50:00,2.6,"Lighting, Refrigerator, Washing Machine"
2024-06-25 06:00:00,4.4,"Refrigerator, Oven, Washing Machine, Computer, Lighting"
2024-06-25 06:10:00,1.7,"Oven, TV"
2024-06-25 06:20:00,1.9,"TV, Microwave, Lighting"
2024-06-25 06:30:00,2.3,"Oven, Computer, Lighting"
2024-06-25 06:40:00,0.1,Refrigerator
2024-06-25 06:50:00,5.8,"TV, Computer, Refrigerator, Microwave, Lighting, Oven, Washing Machine"
2024-06-25 07:00:00,2.8,"Oven, Microwave, Refrigerator"
2024-06-25 07:10:00,3.4,"TV, Oven, Lighting, Microwave"
2024-06-25 07:20:00,2.0,"Computer, Oven, TV"
2024-06-25 07:30:00,5.8,"Lighting, Computer, Oven, Refrigerator, Washing Machine, Microwave, TV"
2024-06-25 07:40:00,2.1,"Oven, Computer, TV, Refrigerator"
2024-06-25 07:50:00,1.4,"Microwave, TV"
2024-06-25 08:00:00,4.1,"Refrigerator, Microwave, Lighting, Washing Machine, Computer"
2024-06-25 08:10:00,1.8,"Oven, Refrigerator, TV"
2024-06-25 08:20:00,1.2,Microwave
2024-06-25 08:30:00,1.3,"Microwave, Refrigerator"
2024-06-25 08:40:00,3.7,"Oven, Lighting, Computer, Microwave, TV"
2024-06-25 08:50:00,0.2,TV
2024-06-25 09:00:00,0.8,"Computer, Lighting"
2024-06-25 09:10:00,5.8,"Lighting, Oven, TV, Microwave, Computer, Refrigerator, Washing Machine"
2024-06-25 09:20:00,2.0,Washing Machine
2024-06-25 09:30:00,4.2,"Washing Machine, Microwave, Lighting, TV, Computer"
2024-06-25 09:40:00,1.9,"Microwave, Lighting, TV"
2024-06-25 09:50:00,5.0,"Washing Machine, Microwave, Oven, Computer"
2024-06-25 10:00:00,0.3,Computer
2024-06-25 10:10:00,0.1,Refrigerator
2024-06-25 10:20:00,3.3,"TV, Refrigerator, Oven, Microwave, Computer"
2024-06-25 10:30:00,1.4,"Microwave, TV"
2024-06-25 10:40:00,1.9,"Refrigerator, Oven, Computer"
2024-06-25 10:50:00,3.0,"Microwave, Computer, Oven"
2024-06-25 11:00:00,0.4,"Refrigerator, Computer"
2024-06-25 11:10:00,5.3,"Oven, Washing Machine, Microwave, Lighting, Refrigerator"
2024-06-25 11:20:00,5.8,"Lighting, Computer, Refrigerator, Oven, Washing Machine, Microwave, TV"
2024-06-25 11:30:00,2.7,"Microwave, Oven"
2024-06-25 11:40:00,2.3,"Computer, Washing Machine"
2024-06-25 11:50:00,5.0,"Washing Machine, Oven, Refrigerator, Microwave, TV"
2024-06-25 12:00:00,2.6,"Washing Machine, Computer, Refrigerator, TV"
2024-06-25 12:10:00,5.8,"Microwave, Oven, Computer, Washing Machine, Refrigerator, TV, Lighting"
2024-06-25 12:20:00,3.0,"Oven, Microwave, Refrigerator, TV"
2024-06-25 12:30:00,4.2,"Washing Machine, TV, Microwave, Lighting, Computer"
2024-06-25 12:40:00,4.3,"Lighting, Refrigerator, TV, Microwave, Washing Machine, Computer"
2024-06-25 12:50:00,5.8,"Refrigerator, Washing Machine, TV, Lighting, Computer, Microwave, Oven"
2024-06-25 13:00:00,2.8,"Microwave, Oven, Refrigerator"
2024-06-25 13:10:00,2.5,"Washing Machine, Lighting"
2024-06-25 13:20:00,3.3,"Lighting, Oven, Microwave, Refrigerator"
2024-06-25 13:30:00,0.2,TV
2024-06-25 13:40:00,4.4,"Oven, Refrigerator, Lighting, Computer, Washing Machine"
2024-06-25 13:50:00,3.7,"Computer, Washing Machine, TV, Microwave"
2024-06-25 14:00:00,5.8,"Refrigerator, Lighting, Computer, Microwave, Washing Machine, TV, Oven"
2024-06-25 14:10:00,2.0,"Computer, TV, Oven"
2024-06-25 14:20:00,2.2,"TV, Washing Machine"
2024-06-25 14:30:00,5.3,"Oven, TV, Microwave, Refrigerator, Washing Machine, Computer"
2024-06-25 14:40:00,3.3,"TV, Refrigerator, Microwave, Oven, Computer"
2024-06-25 14:50:00,5.8,"Microwave, Oven, Refrigerator, TV, Washing Machine, Lighting, Computer"
2024-06-25 15:00:00,5.5,"Lighting, Washing Machine, Refrigerator, TV, Microwave, Oven"
2024-06-25 15:10:00,0.2,TV
2024-06-25 15:20:00,5.8,"TV, Washing Machine, Computer, Microwave, Oven, Lighting, Refrigerator"
2024-06-25 15:30:00,4.3,"TV, Washing Machine, Oven, Lighting, Refrigerator"
2024-06-25 15:40:00,2.5,"TV, Computer, Washing Machine"
2024-06-25 15:50:00,2.5,"Washing Machine, Computer, TV"
2024-06-25 16:00:00,5.8,"Washing Machine, Lighting, Refrigerator, TV, Microwave, Computer, Oven"
2024-06-25 16:10:00,1.5,Oven
2024-06-25 16:20:00,5.4,"Microwave, Lighting, Washing Machine, TV, Oven"
2024-06-25 16:30:00,5.3,"Computer, Washing Machine, Microwave, Oven, Refrigerator, TV"
2024-06-25 16:40:00,0.5,Lighting
2024-06-25 16:50:00,1.5,Oven
2024-06-25 17:00:00,1.5,Oven
2024-06-25 17:10:00,4.2,"TV, Microwave, Computer, Lighting, Washing Machine"
2024-06-25 17:20:00,3.2,"Microwave, Washing Machine"
2024-06-25 17:30:00,3.7,"TV, Oven, Microwave, Computer, Lighting"
2024-06-25 17:40:00,3.5,"Computer, Oven, Lighting, Microwave"
2024-06-25 17:50:00,5.8,"Washing Machine, Lighting, Microwave, TV, Computer, Oven, Refrigerator"
2024-06-25 18:00:00,2.8,"Washing Machine, Lighting, Refrigerator, TV"
2024-06-25 18:10:00,0.5,"Computer, TV"
2024-06-25 18:20:00,1.5,Oven
2024-06-25 18:30:00,4.0,"Washing Machine, Computer, Lighting, Microwave"
2024-06-25 18:40:00,0.8,"TV, Lighting, Refrigerator"
